latitude,longitude,name
52.190724,-2.218803,Cafe Rouge
52.190893,-2.218816,Friar Street and New Street
52.191160000000004,-2.220771,The Guildhall
52.191226,-1.707154,Mercure Stratford upon Avon Shakespeare Hotel
52.191237,-2.220382,Costa Coffee
52.191461,-2.218639,Nashs Passage
52.191624,-1.705424,The Shrieves House
52.19175,-1.7071756,The Garrick Inn
52.19246,-2.218277,King Charles II
52.192577,-2.029756,The Boot Inn
52.19286,-2.218469,Cornmarket
52.193038,0.266465,The Carpenters Arms
52.193317,-1.707336,16 Henley Street
52.194014,-2.219748,The Imperial
52.194312,-1.708679,Shakespeares Birthplace
52.194698,-2.216688,The Firefly
52.195553,1.403965,Parham Control Tower
52.196035,0.108207,St Marks Vicarage
52.197991,-2.974991,Lyonshall Train Station
52.19802,-1.896103,Ragley Hall
52.200652,0.118122,Peterhouse College
52.200667,0.119693,Loch Fyne Restaurant
52.201233,0.117822,Little Saint Marys Lane
52.201382,-1.510585,St Laurences Church
52.20208,-0.612249,The Oakley Arms
52.202092,-1.791262,Alcester Road
52.202268,0.118145,Jet Photographic Studios
52.202582,-1.88113,Arrow Mill Hotel
52.202908,-1.795408,The Stag
52.202991,0.118156,Corpus Christi College
52.203949,0.118017,The Eagle
52.204326,0.11774,Ittou Noodle Bar
52.204334,0.116568,Kings College
52.204382,0.12268,St Andrews Street
52.204474,0.126382,Parker Street
52.204542000000004,0.118148,Indigo Coffee House
52.204591,0.118124,The Haunted Bookshop
52.204867,0.11927,Guildhall
52.205449,-1.622232,Charlecote Park
52.206561,-1.178552,Fawsley Hall
52.207341,0.120468,Sidney Sussex College
52.207883,0.117931,St Johns College
52.2088,-1.708,Clopton House
52.208907,0.118092,Baron of Beef
52.209075,0.123376,Jesus College
52.209095,0.138503,Abbey House
52.209444,0.171938,Marshalls Aerospace
52.2097,-0.5115,The Falcon
52.209917,0.116223,The Pickerel
52.209979,0.116147,Fisher Lane
52.210768,0.116066,Magdalene College
52.210786,0.114835,Museum of Cambridge
52.2129,-0.290649,The White Horse
52.21337,-2.22678,Vine Inn Pub and Grill
52.21373,-1.980659,The Bulls Head
52.213799,-0.287227,The Millers Arms
52.215396,-1.869015,St Nicholas Church
52.215535,-0.409711,The Plough Inn
52.215822,-1.868501,Alcester War Memorial Town Hall
52.215836,-1.868815,Churchill House
52.2161,0.7663,Site of Rushbrooke Hall
52.2163,-1.1668,The Dower House
52.217992,-2.894019,The New Inn
52.22048,-0.521145,Sharnbrook Mill Theatre
52.2234,-2.8508,Eardisland Bridge
52.223909,-0.839514,The Old Cherry Tree
52.224669,0.037661,Madingley Hall
52.224684,-0.534888,The Spice Tree
52.2247,-0.8895,Delapre Abbey
52.2253,-2.175218,Hindlip Hall
52.225572,-0.267732,The Chequers
52.2263,0.5712,Denham Hall
52.22662,-2.739115,Talbot Hotel
52.22699,-0.268249,Brook House
52.227219,-2.219383,The Mug House
52.227473,-0.742344,Falcon Hotel
52.227578,-2.218936,Church of St John the Baptist
52.227924,-0.268702,The Coach House
52.227973,-0.271242,Cross Keys Mews
52.228165,-0.267674,Halifax
52.228578,-1.078439,The Plume Of Feathers
52.229535,-0.475062,RAF Thurleigh
52.231676,-1.880474,Kings Court Hotel
52.2339,-0.49188,Tom Knocker Pond
52.234676,-0.89778,King Billy Rock Bar
52.236346,-0.893075,Royal and Derngate
52.2363,-2.312,Wichenford Court
52.236915,-1.452926,All Saints Church
52.237359,-0.89356,The Wig And Pen
52.237489,-0.896988,Shipmans
52.237962,0.374648,Newmarket Race Course
52.237994,-0.897071,The Penny Loafer
52.2386,-0.8958,Zapato Lounge
52.239086,-0.895181,Grosvenor Shopping Centre
52.240604,0.716936,The Theatre Royal
52.24166,0.716892,Dog and Partridge
52.241891,0.58596,The Weeping Willow
52.2422,0.719,The Manor House
52.242508,-0.717178,St Marys Church
52.243181,0.769955,The Control Tower at Rougham Airfield
52.243626,0.716701,The Norman Tower
52.243692,0.717769,Cathedral Cottages
52.2436,-1.8799,Coughton Court
52.243978,0.715936,Athenaeum Lane
52.24456,1.417559,Bruisyard Hall
52.244582,0.718474,Abbey Ruins
52.244675,0.715611,The Angel Hotel
52.244834,0.71274,The Nutshell Pub
52.245031,0.713391,The Edinburgh Woollen Mill and Waterstones
52.245281,0.712641,Sakura
52.246155,-0.866644,Abington Park Museum
52.246921,0.711431,The Grapes
52.247771,-1.322994,St Lawrence Church
52.248,0.6649,St Thomas A Becket Church
52.249434,-2.16536,Copcut Elm
52.251646,-2.419849,The Lion Hotel
52.251854,-2.419003,St Kenelms Churchyard
52.252086,-0.478328,The Fox and Hounds
52.2526,-1.2732,Shuckburgh Hall
52.2528,-1.3878,The Manor House
52.254014,-1.387548,The Olde Mint
52.254215,0.715422,Tesco Supermarket
52.256253,-1.1631,Wheatsheaf Court
52.256671,-1.937298,The Bell Inn
52.258902,-1.956154,Astwood Court
52.261041,0.710944,Best Western Priory Hotel
52.26423,-2.879666,The Arches
52.264254,-1.899424,Jubilee Inn
52.2643,-2.4104,The Courthouse
52.266477,-0.790213,The Worlds End
52.26658,-0.296937,Midloe Grange Farm
52.26747,-1.777116,St Peters Church
52.268213,-1.774376,Wootton Hall
52.268899,-2.227934,The Crown and Sandys
52.268931,-2.150595,Norbury Theatre
52.268935,-2.720448,Berrington Hall
52.269139,-2.150482,Old Cock Inn
52.269285000000004,-2.151593,The Logistics Partnership
52.271797,-2.083275,Hanbury Hall
52.274646,-2.076666,Church Avenue
52.274701,-1.872201,Studley Castle
52.274759,-1.895045,The Barley Mow
52.275334,-3.83807,Strata Florida Abbey
52.2755,1.6307,Greyfriars Monastery
52.277223,-0.904729,Whitehills
52.277343,1.63134,The Ship
52.278641,-1.376704,Blue Lias Inn
52.278808,-1.987107,The Brook Inn
52.279701,-1.58522,Warwick Castle
52.280151,-1.002067,Althorp House
52.280719,-1.586912,Thomas Oken
52.280817,-1.588306,Warwick Arms Hotel
52.283033,-0.880288,Boughton Road
52.283715,-0.880289,Ruins of St John The Baptist Church
52.284346,-2.808543,Croft Castle
52.284507,-1.536204,Leamington Spa Train Station
52.285932,-1.535452,The Manor House Hotel
52.287235,-0.727284,The George Inn
52.288543,-1.196716,The Admiral Nelson
52.292464,-1.780276,The White Swan Hotel
52.293023,-0.923693,Lamport Level Crossing
52.293475,-0.254645,The George Hotel
52.293698,-0.254284,The Lion Hotel
52.29561,-0.387312,Kimbolton School
52.295776,-2.2267420000000002,The Leaking Well
52.29801,-2.600245,The Fountain Inn
52.298199,-1.901157,The Old Rectory Hotel
52.298817,-1.572281,Guys Cliffe House
52.299824,-2.747368,The Boot Inn
52.300955,-0.693234,The Hind Hotel
52.30168,-0.692208,Swansgate Shopping Centre
52.302679,-0.692271,Raffs Bar
52.304327,-1.97818,Foxlydiate Arms
52.305049,0.663163,West Stow Hall
52.305096,-0.593815,The Griffin Inn
52.305148,-1.577297,Blacklow Hill
52.305601,-1.941931,Kingfisher Shopping Centre
52.3062,1.6139,Westwood Lodge
52.3067,0.765057,Livermere Rectory
52.306812,-0.592668,The Green Dragon
52.306844,-1.939483,The Sportsmans Arms
52.308354,-2.363523,Manor Arms Inn
52.3097,-1.1604,Manor House
52.313629,-2.07204,Avoncroft Museum Of Historic Buildings
52.314106,1.651524,The Church Of St Andrew
52.316797,0.67934,Wordwell Hall
52.318334,-1.999509,The Tardebigge
52.318346,-0.175221,Causeway
52.318601,-0.174839,Bees Barbers
52.318641,-0.175028,The Royal Oak
52.319198,-0.109521,Manor House
52.319391,-1.991395,Hewell Grange
52.319742,-2.092693,Grafton Manor Pool
52.320453,1.678614,Southwold Beach
52.321105,-0.219035,St Mary Magdalene Parish Church
52.321186,-0.176364,Island Hall
52.321353,1.66191,Harbour Inn
52.321732,1.598218,The White Hart Inn
52.3218,0.2802,Spinney Abbey
52.322294,-0.175783,The Black Bull
52.322787,1.679187,Gun Hill
52.322893,-0.07527,St Ives Bridge
52.323123,-0.073057,St Ives Town Hall
52.323235,-0.073225,The Golden Lion Hotel
52.323894,-1.89106,The Village Inn
52.325038,-0.203145,Nuns Bridge
52.327348,1.677311,Sutherland House
52.327695,-0.200434,Hinchingbrooke House
52.328893,-0.076477,Slepe Hall Hotel
52.329542000000004,-0.182326,Commemoration Hall
52.32981,-0.903458,The George Inn
52.330332,-0.184715,7 Market Hill
52.330353,-0.184321,Huntingdon Town Hall
52.330395,-0.184798,The Falcon Tavern
52.330879,-0.184529,Cromwell Museum
52.331994,-2.064672,Ye Olde Black Cross
52.333543,-2.064356,Wellbeing at the Wishing Well
52.335538,1.558153,The Queens Head Inn
52.336088,-1.941963,Bordesley Hall
52.336913,-0.659845,The Bell
52.337831,0.776741,RAF Honington
52.338399,-2.282174,The Bridge Inn
52.339952,-1.704118,St Michaels Church
52.340615,-2.277383,The Black Star
52.340645,-2.278289,Worleys at The Swan
52.34097,-1.708551,Baddesley Clinton
52.343302,0.345274,Soham Lodge Care Centre
52.3471,1.6412,Reydon Hall
52.347641,-2.925785,Brampton Bryan
52.348035,-1.59251,Kenilworth Castle
52.34855,-1.58338,St Marys Abbey
52.349146,-1.582995,St Nicholas Church
52.359736,-2.949583,The Willows
52.365227,-2.717897,The Wheatsheaf Inn
52.365248,-1.991213,Kendal End Road
52.366004,1.155478,The Scole Inn
52.36681,-2.720983,The Blue Boar
52.367139,-2.721329,Castle Lodge
52.36733,-2.71952,Chang Thai Restaurant and Globe bar
52.367487,-2.723549,Ludlow Castle
52.367858,-2.181193,Harvington Hall
52.3678821,-2.717389,The Old Street Tavern
52.367892,-2.717676,Ye Olde Bull Ring Tavern
52.368271,-2.347259,The Running Horse
52.368542,-2.717851,The Bull Hotel
52.368561,-2.718859,St Laurence Church
52.368717,-2.717555,The Feathers Hotel
52.369024,-2.275392,Bewdley Tunnel
52.369673,-1.500134,Bagots Castle
52.369783,-1.496913,St John The Baptist Church
52.371581,-2.719384,St Leonards Chapel Gateway
52.373434,-2.719855,Corve Street
52.373463,-2.313366,The Little Pack Horse
52.374257,-1.260177,Rugby Theatre Society
52.37461,-1.502894,The Old Mill Hotel
52.375751,-2.317574,Horn and Trumpet
52.375781,-2.315537,The George Hotel
52.376776,1.705263,Covehithe Churchyard
52.378578,-0.543238,The Cock Inn
52.378698,-2.481696,The Talbot Hotel
52.385032,-2.247832,Kidderminster Fish Bar
52.385938,-1.3951,Brandon
52.388259,-4.029085,Plas Nanteos Mansion
52.388923,-2.247019,Ye Olde Seven Stars
52.390694,-1.54884,The Phantom Coach
52.393351,-1.613188,Nailcote Hall
52.393547,-1.256027,Brownsover Hall
52.394411,0.265283,St Peters Chapel
52.3958,-2.9318,Hopton Castle
52.396778,0.260967,7 to 11 Silver Street
52.397695,0.258793,Silver Street
52.398054,-0.727741,1a Market Street
52.398677,0.263854,Ely Cathedral
52.398762,0.259201,Oliver Cromwells House
52.399488,0.262322,Minster Tavern
52.399693,-0.72809,Davis Optometrists
52.400828,1.33701,Waveney Cottage
52.405105,-1.501565,Whitefriars
52.40513,-2.742989,St Peters Church
52.405463,-2.219932,Park Gate Inn
52.406572,-1.907542,Bells Farm
52.407695,-1.5074689,St Marys Guildhall
52.4078,-1.508727,The Golden Cross
52.407847,-1.525941,The Old Dyers Arms
52.407986,-1.508603,Slug and Lettuce
52.408,-1.507475,Coventry Cathedral Ruins
52.408175,-1.929144,St Nicolas Place
52.408178,-1.509503,Cathedral Lanes
52.408282,-1.517849,The Old Windmill
52.40839,-1.517458,Spon Street
52.408627,-1.515898,Butterfly Bras
52.410039,-2.249769,The Lock Inn
52.410672,-1.521471,Days Inn
52.410865,-1.507926,Swanswell Gate
52.413108,0.755559,The Albion
52.413601,-0.994754,Naseby Battlefield
52.413825,0.749308,WHSmith
52.413848,-1.827459,The Lion
52.413885,-2.103393,The Vine Inn
52.414324,0.746772,Bell Hotel
52.414533,0.753578,The Black Horse
52.414581,-1.408111,Coombe Abbey
52.414844,-0.863362,The Falls
52.416404,0.742716,Thetford Priory
52.416623,-0.563445,The Snooty Fox
52.419333,-2.92736,Chapel Farm
52.421291,-1.961092,Royal Orthopaedic Hospital
52.421411,-3.028425,The Sun
52.421426,-3.030133,The White Horse Inn
52.422487,-1.558375,Birmingham Road
52.423329,1.202164,Old Ram Inn
52.423667,0.703562,Warren Lodge
52.425192,-4.082946,Constitution Hill
52.42567,-2.26462,Drakelow Tunnels
52.4265,-2.426939,St John The Baptist Church
52.428885,-2.892886,The Kangaroo Inn
52.429293,-0.954197,The Bulls Head
52.430297,-2.831575,Stokesay Castle
52.431162,-2.105059,Beefeater Badgers Sett
52.434116,-2.119097,Wychbury Ring
52.435019,-1.531142,The Old Shepherd
52.437874,-0.762919,The Thornhill Arms
52.441363,-1.5517,The White Lion
52.443243,-2.212045,Manor House of Whittington
52.443357,-1.947191,Selly Oak Park
52.445564,-2.139398,Crabmill
52.448212,-0.106348,The Ale House Kitchen
52.449922,-2.242077,Kinver Edge
52.45032,-0.096232,Ramsey Rural Museum
52.451974,1.526205,Holy Trinity Church
52.4536,-1.049,Bosworth Hall
52.45446,0.049803,The Cross Keys Hotel
52.454765,-2.353316,Hall Close Farm
52.45495,-0.457375,Barnwell Castle
52.455665,1.43839,Bungay Priory
52.455957,-2.209864,Dunsley Hall Hotel
52.455,1.553,Roos Hall
52.456018,1.436102,Bungay Castle
52.456335,1.437146,The Three Tuns
52.456904,-0.553246,Lyveden New Bield
52.457089,-2.146723,The Talbot Hotel
52.457294,1.161225,Norfolk Gliding Club
52.457547,1.563446,The Kings Head
52.457736,-1.554478,Horse and Jockey Pub
52.460044,-2.164831,The Unicorn
52.460168,-0.236558,Conington Level Crossing
52.461136,-2.743746,The Corverdale
52.467788,-2.062209,Haden Hill House Museum
52.472603,-2.144656,The Starving Rascal
52.474755,-1.883517,The Old Crown
52.475339,-2.719557,The Swan Inn
52.475729,-2.044898,The Malt Shovel
52.476207,-1.901118,Alexandra Theatre
52.476763,-1.8984510000000001,The Old Rep Theatre
52.477148,-2.336211,Coton Hall Gateway
52.477681,-1.898822,New Street Station
52.477982,-1.901751,Navigation Street
52.478338,-0.920849,Harborough Theatre
52.478702,-2.257932,The Cat Inn
52.478893,-1.91028,International Convention Centre
52.479133,-1.904895,Fletchers Walk
52.479258,-0.922609,The Three Swans
52.47945,-1.903644,Town Hall
52.479621,-1.899411,The Trocadero
52.480094,-1.907629,Baskerville House
52.480176,-1.902904,Council House
52.48067,-0.470181,The Ship Inn
52.480745,-2.16188,The Old Cat
52.481091,-0.468895,The Talbot Hotel
52.481781,-1.58783,St Mary and All Saints Church
52.482631,-2.162037,The Queens Head
52.483678,-0.73111,The Knights Lodge
52.484203,1.756556,Royal Falcon Hotel
52.484723,-1.762405,Sheldon Hall
52.486392,1.742081,St Margarets Church
52.488079,-1.367252,St John The Baptist Church
52.48844,-1.914518,Brookfields Cemetery
52.489355,-0.288768,Bell Inn Hotel
52.4931,1.7189,Oulton Manor House
52.493862,-1.473295,The Griffin Inn
52.497503,-1.946122,Black Patch Park
52.499419,-1.671719,Maxstoke Castle
52.501921,-1.543296,St Mary The Virgin Church
52.5024,-1.5423,Astley Castle
52.504306,-0.292243,Premier Inn Peterborough Norman Cross
52.506476,-1.884589,Aston Hall
52.509891,-2.084099,Shrewsbury Arms
52.511626,-2.08262,The Courthouse
52.511652,-2.083469,The Old Priory
52.512191,-2.080769,Green Man Passage
52.512231,-2.171339,Holbeche House
52.512454,-2.081891,The Malt Shovel
52.513158,-2.075602,The Station Hotel
52.514552,-2.079571,Dudley Castle
52.515133,-2.152353,The Crooked House
52.515471,-2.084885,St James Priory
52.515587,-2.004182,The Oak House Museum
52.515597,-2.079585,The Queen Mary
52.515733,-2.135684,The Bush Inn
52.516494,-1.458408,Albion Buildings
52.517623,-0.495916,Southwick Hall
52.517735,-2.126531,The Old Bulls Head
52.517782,-2.133496,The Woodman
52.519376,-2.163058,Himley Hall Entrance
52.519575,-2.175952,The Dudley Arms
52.519762,-1.800118,Tyburn House Inn
52.520087,-2.075231,Black Country Living Museum
52.521672,-3.370944,Aberhafesp Hall
52.522037,-2.123103,The Chapel House
52.523585,-2.00299,The Old Hop Pole
52.523704,-0.397396,Elton Hall
52.524005,-0.601259,Deene Hall
52.525917,-0.439104,St Mary And All Saints Church
52.527,-1.8079,Pype Hayes Hall
52.52775,1.245503,Rainthorpe Hall
52.527758,-2.119465,The Mill
52.52779,-2.116037,The Britannia Inn
52.527935,-1.988414,Sandwell General Hospital
52.529685,-2.076684,Mad ORourkes Pie Factory
52.530356,-2.068164,Noahs Ark
52.53047,-2.42053,Bridgnorth Station
52.531878,-2.671748,Wilderhope Manor Youth Hostel
52.532195,-2.419326,Bridgnorth Castle
52.532638,-2.42102,The George Hotel
52.533897,-2.414034,The Falcon
52.534304,-2.41955,The White Lion Inn
52.534544,-2.417819,Theatre on the Steps
52.534615,-2.416938,Bassa Villa
52.535147,-2.417138,The Black Boy
52.535267,-2.421272,The Croft Hotel
52.535303,-2.417287,Cartway
52.535862,-2.1780910000000002,The Red Lion Inn
52.536278,-2.420385,The Crown
52.537161,-2.418853,St Leonards Church
52.537164,-2.416077,Bridgnorth Friary
52.538079,-2.417104,Bridgnorth Railway Tunnel
52.53,-2.9652,Linley Hall
52.543265,-2.115403,The White Lion
52.543613,-2.114477,The Beacon Hotel
52.544336,-2.122062,The Crown
52.545795,-1.521567,Hartshill Castle Ruins
52.5467,-1.9933,The Manor House
52.547229,-0.492425,Apethorpe Palace
52.547772,-2.655655,Lutwyche Hall
52.551736,-1.8059,New Hall Hotel
52.552233,-2.641426,St Peters Church
52.553338,-0.322871,Great Magazines
52.553762,-2.641204,Manor Farm
52.554141,-0.279227,Best Western Plus Peterborough Orton Hall Hotel and Spa
52.554565,-2.349258,Bridgnorth Road
52.557843,-2.011529,Ye Olde Leathern Bottel
52.559796,-2.008268,Horse and Jockey
52.563126,-2.431305,St Calixtus Church
52.563703,-2.02658,The Black Horse
52.563848,-2.080439,The Trumpet
52.563993,-2.080763,Greyhound and Punchbowl
52.56406,-2.694499,Plaish Hall
52.564113,-1.82317,The Gate Inn
52.5642,-2.6358,Ippikins Rock
52.565368,1.234282,The Worlds End
52.565531,-1.922203,Chapel Lane
52.565914,-1.823115,The Three Tuns
52.566235,-0.396352,Yarwell Tunnel
52.568325,-0.38954,Wansford Station
52.568714,-0.238677,Key Theatre
52.569299,-2.035414,St Lawrences Church
52.570891,-1.414357,Three Horseshoes Inn
52.571447,-0.242544,WH Smith and Post Office
52.571449,-0.241933,Town Hall
52.571783,-0.245805,Peterborough Museum
52.571806,-0.244788,Priestgate
52.571811,-0.24257600000000001,Yours Clothing
52.572005,-0.314389,Milton Ferry Bridge
52.572257,-0.247047,New Priestgate House
52.572494,-0.246164,St John Ambulance HQ
52.572531,-0.239525,Peterborough Cathedral
52.572547,-0.244773,Prezzo Peterborough
52.572574,-0.244834,Century 21
52.572645,-0.274305,Thorpe Hall
52.57277,-0.245703,Cowgate
52.572793,0.696949,The Swan
52.572888,-0.241493,The Western Range
52.5737,-2.1412,Graisley Old Hall
52.573993,-0.245146,Queensgate Shopping Centre
52.574153,-0.23978,Peterscourt
52.574389,-0.242899,The Bull Hotel
52.574443,-0.249784,Peterborough Station Railway Yards
52.574674,-0.249541,The Great Northern Hotel
52.578765,-0.414039,Haycock Manor Hotel
52.579371,-3.091689,St Michaels Church
52.580532,-1.717123,Middleton Hall
52.581044,0.57044,Oxburgh Hall
52.581944,-2.935,Stiperstones
52.582698,1.651434,Burgh Castle
52.582846,-1.9975,Walsall Manor Hospital
52.582983,-2.054468,Roti Pani
52.583063,-2.12514,Wolverhampton Central Library
52.583317,-1.97912,The Black Country Arms
52.583339,-0.267021,Axiom Housing Association Ltd
52.583656,-2.194157,Wightwick Manor
52.583697,-2.054776,Dr Tonks Memorial Clock
52.584447,-1.806735,Mitchells Shopping Arts and Craft Centre
52.584808,-2.129703,Giffard Arms
52.584877,-0.214324,Perkins Engines Ltd
52.58501,-2.047925,Ye Olde Toll House
52.5851,-2.049426,Prince of Wales pub
52.585599,-2.125863,Paddy Power
52.585647,-1.980217,Town Hall
52.586066,-2.125766,The Old Still Inn
52.586347,-2.12561,The Billy Wright
52.58637,-2.128782,The Wanderers Return
52.586526,-2.124143,Wolverhampton Grand Theatre
52.586593,-2.130728,Wolverhampton Civic Hall
52.586919,-2.123001,Prince Albert Hotel
52.587346,-2.125899,Hogshead
52.587485,-2.12015,Wolverhampton Train Station
52.587883,-2.145206,Connaught Hotel
52.58922,-2.021153,Site of Bentley Hall
52.589645,-2.493182,Willey Hall
52.590183,-2.835028,Bottle and Glass
52.592885,-0.193328,Oxney Grange
52.59384,-2.343689,St Giles Church
52.595264,-2.558408,Wenlock Pharmacy
52.595381,-2.558307,Raynalds Mansion
52.595722,-2.557484,The George and Dragon Pub
52.596553,-2.506472,St Giles Church
52.597371,-2.555299,Wenlock Priory
52.597755,-1.079691,The Black Dog
52.598549,-2.095018,New Cross Hospital
52.600848,-2.080699,Neachells Lane Bridge
52.602957,0.377075,Crown Hotel
52.607455,1.723542,The Dukes Head Hotel
52.607588,-1.092009,The Knoll University of Leicester Botanic Garden
52.6113,-2.3492,Beckbury Hall
52.612791,-0.477266,RAF Wittering
52.61293,-2.689916,Acton Burnell Castle
52.613999,0.759425,Church of St Mary the Virgin
52.618521,-2.45138,River Severn
52.619465,-2.454307,The Boat Inn
52.619725,-2.453885,Ferry Road Bridge
52.6201,-1.6131,Polesworth Abbey Gatehouse
52.620267,-2.506448,Benthall Hall
52.621714,-2.270476,The Cowshed
52.621836,-2.486268,Edinburgh House
52.622211,-1.112479,Thorncroft House
52.623461,-0.106915,Thorney Heritage Museum
52.623514,-2.463293,St Mary The Virgin Church
52.623837,1.289861,The Coachmakers Arms
52.624921,-1.177827,Winstanley House
52.6260295,0.405353,Hare Arms
52.626341,-0.317209,Woodcroft Castle
52.62643,-1.398195,Bosworth Hall Hotel
52.626553,-2.105263,Northycote Farm
52.626624,1.295977,Castle Mall
52.627118,-2.474288,Bird In Hand 1774
52.627167,1.294097,The Lamb Inn
52.627349,-2.485443,The Iron Bridge
52.627614,1.315227,Rosary Cemetery
52.627697,1.293425,The Curat House
52.627892,-2.485185,Tontine Hotel
52.628246,-2.487572,The White Hart
52.628716,1.296397,Norwich Castle
52.629268,1.284008,The Cathedral of St John the Baptist
52.629833,1.295589,The Wildman
52.629869,-2.451059,Blists Hill Museum
52.629938,-2.452772,All Nations Inn
52.630207,1.292568,Maddermarket Theatre
52.630746,-2.512198,Buildwas Power Station
52.631432,1.298554,St Georges Churchyard
52.6315,-0.408234,Kingsley House
52.631545,1.298637,Augustine Stewards House
52.631681,1.29852,Samson and Hercules House
52.631741,1.296984,Strangers Club Ltd
52.631748,-1.139833,Castle Gateway
52.631885,1.297279,Wrights Court
52.631914,1.297225,Elm Hill
52.632004,1.301259,Norwich Cathedral
52.632013,1.309371,Lollards Pit
52.632036,1.298746,The Maids Head
52.63232,-1.140331,St Mary de Castro Church
52.63239,-1.141154,Leicester Castle
52.632572,1.305915,Bishopsgate
52.632621,-1.696825,Tamworth Castle
52.633033,-1.702701,The Moat House
52.633435,-2.44965,St Michaels Churchyard
52.633512,-1.132593,Town Hall
52.6338,-2.6991,Pitchford Hall
52.633902,1.30308,The Adam and Eve
52.634104,1.296877,Sirplus Trading
52.634281,1.30829,Cow Tower
52.634565,1.308451,Zaks Waterside Diner
52.634649,-1.137225,St Martins Cathedral
52.63475,-1.137739,The Guildhall
52.634831,-1.137376,Guildhall Lane
52.634909,-1.136579,Gadabout
52.635377,-2.528547,Buildwas Abbey
52.636461,-2.525693,Buildwas Bridge
52.636534,-1.144558,Friars Mill
52.637024,-2.491249,Ironbridge Gorge Museum
52.637261,-1.132033,Haymarket Theatre Steps
52.637289,-2.924795,Minsterley Parish Hall
52.6374,-2.1024,Moseley Old Hall
52.637506,0.3698013,The Heron
52.638626,-2.442189,The Miners Arms
52.639127,-2.491626,Coalbrookdale Inn
52.639377,-2.491758,11 Wellington Road
52.639597,-2.49256,Coalbrookdale
52.64137,-2.493959,Rosehill House
52.64172,-1.73626,Hints Road Graveyard
52.642526,-0.452578,Burghley House
52.643129,-2.451194,Madeley Court Hotel
52.643497000000004,-2.456487,Madeley Academy Football Field
52.644129,-1.729218,The Fox Inn
52.645379,-2.315506,RAF Museum
52.646309,-2.577225,The Mill At Leighton
52.646748,0.688324,Swaffham Town Museum
52.646884,0.688233,The White Hart
52.647029,-0.476383,Garden House Hotel
52.647157,0.687958,Tutankhamuns Emporium
52.649011,0.689127,Best Western George Hotel
52.649637,-1.207296,The Old Rectory
52.649827,1.700759,Caister Castle
52.651107,-0.478143,Stamford Town Hall
52.651466,-0.480302,The London Inn
52.65155,-0.475075,Blackfriars Street
52.651646,-0.476901,Stamford Arts Centre
52.651708,-0.477031,The Cellar Bar
52.651823,-0.477573,St Marys Vaults
52.651898,-0.478335,The Black Bull
52.651946,-1.703014,Rawlett School
52.65295,-0.479299,Willoughbys
52.653556,-0.477226,Petra Hair and Beauty
52.654636000000004,-2.010535,The Wheatsheaf
52.658193,-2.40107,Upper Wyke Farm
52.659469,-1.1251,Belgrave Hall
52.663586,-2.466837,Captain Webb Memorial
52.663891,-2.467716,Golden Turkish Barber
52.666511,1.310037,White Woman Lane
52.667325,-2.368433,The Anvil
52.668158,0.162081,The Wisbech Day Nursery
52.668181,-2.741971,Bomere Pool
52.66828,-1.986971,St James Church
52.670086,-2.309748,The Bell Inn
52.67086,-2.372197,The White Hart
52.672494,-2.383946,Haughton Hall
52.676167,-0.166766,Ye Olde Abbey
52.676269,-2.447335,Telford Shopping Centre
52.677574,-2.952422,The Lion
52.679169,-2.679802,The Mytton and Mermaid Hotel
52.679347,-1.456147,The Belper Arms
52.681188,0.940121,The Metro
52.682973,-1.830438,The Kings Head
52.683154,-2.069054,Four Crosses Inn
52.683761,-1.825792,The Pig
52.683902,-1.822128,The Duke Of York
52.684039,-1.824451,WIP
52.68478,-1.828488,Dam Street
52.684994,-1.832606,Erasmus Darwin House
52.685499,-1.83032,Lichfield Cathedral
52.686815,-1.210591,Bradgate House
52.6874,1.5205,St Benets Abbey
52.687682,-2.028555,Electric Palace Picture House
52.689267,-2.722289,Weeping Cross Island
52.689452,-1.820885,The Parish Church of St Chad
52.689633,-2.028644,Prince Of Wales Centre
52.689814,-2.033664,Cannock Library
52.69048,-2.031651,South Staffordshire College
52.690505,-2.459893,Lord Hill Inn
52.694543,-2.010583,Hawks Green Lane
52.694622,-2.726053,Mereside Primary School
52.695,-2.0608,Hatherton Hall
52.695187,-2.574423,Overley Hall School
52.695738,-2.450977,The Place Theatre
52.696064,-2.506291,The Cock Hotel
52.696277,-2.505889,The Swan Hotel
52.700459,-1.996779,The Cross Keys
52.700468,0.683421,Castle Acre Priory
52.702168,-2.036641,The White Lion
52.703529,0.687223,The Ostrich
52.704163,0.340914,St Mary The Virgin Church
52.706166,-2.751373,Barracks Passage
52.70639,-2.75151,The Lion Hotel
52.70641,-2.750418,The Nags Head
52.706627,-2.752721,CSONS
52.706668,-2.758642,Dingle Gardens
52.706718,-2.752382,The Old Post Office
52.706776,-2.753095,The Golden Cross Hotel
52.706779,-2.740886,The Dun Cow
52.7067,-2.7635,Statue of Hercules
52.706843,-2.753554,Templeton Jones
52.70685,-2.752494,The Wheatsheaf
52.706903,-2.753726,Gallery Tearooms
52.706941,-2.755717,Admiral Benbow
52.707028,-2.750894,The Old House
52.707039,-2.754748,Shrewsbury Museum and Art Galleries
52.707131,-2.742372,Coldbath Court
52.707172,-2.751125,Excentric
52.707252,-2.752367,St Julians Church
52.707339,-2.754477,Old Market Hall
52.707563,-2.752713,Three Fishes
52.707655,-2.752285,St Alkmunds Church
